LINK,A,B,a0,a1,a2,a3,a4
1317,606,675,6.4,0,0,0,1.63771761766
1318,607,61,0,0,0,0,0.0
1319,607,602,4.53,0,0,0,2.14755555556
1320,607,605,5.5,0,0,0,13.2
1321,607,606,4.09,0,0,0,1.04660391504
1322,607,676,6.87,0,0,0,4220.928
1323,608,62,0,0,0,0,0.0
1324,608,537,3.31,0,0,0,0.138901987569
1325,608,591,5.22,0,0,0,1.3357634319
1326,608,592,4.37,0,0,0,0.6555
1327,608,609,4.42,0,0,0,0.0950823850706
1328,608,613,4.3,0,0,0,0.402670324646
1329,609,63,0,0,0,0,0.0
1330,609,399,0.88,0,0,0,0.0140741357768
1331,609,400,6.72,0,0,0,4128.768
1332,609,592,5.04,0,0,0,4.9545216
1333,609,608,4.42,0,0,0,0.0950823850706
1334,609,611,3.81,0,0,0,1.80622222222
1335,610,64,0,0,0,0,0.0
1336,610,537,0.81,0,0,0,0.0339911208251
1337,610,611,3.73,0,0,0,0.0802392073107
1338,610,615,4.19,0,0,0,0.030822619461
1339,610,679,4.77,0,0,0,0.10261153321
1340,611,65,0,0,0,0,0.0
1341,611,403,2.07,0,0,0,15.7013333333
1342,611,609,3.81,0,0,0,1.80622222222
1343,611,610,3.73,0,0,0,0.0802392073107
1344,611,680,4.34,0,0,0,0.406416095107
1345,612,66,0,0,0,0,0.0
1346,612,440,2.64,0,0,0,6.336
1347,612,595,7.06,0,0,0,53.5514074074
1348,612,596,4.23,0,0,0,2.00533333333
1349,612,614,4.27,0,0,0,0.179187760399
1350,612,617,4.39,0,0,0,0.2697216
1351,613,67,0,0,0,0,0.0
1352,613,440,1.88,0,0,0,4.512
1353,613,591,3.78,0,0,0,0.2322432
1354,613,596,6.09,0,0,0,3741.696
1355,613,608,4.3,0,0,0,0.402670324646
1356,613,615,3.61,0,0,0,0.0138624
1357,614,68,0,0,0,0,0.0
1358,614,439,2.72,0,0,0,0.0805925925926
1359,614,554,5.04,0,0,0,1.28970262391
1360,614,612,4.27,0,0,0,0.179187760399
1361,614,619,5.65,0,0,0,1.44579758434
1362,614,622,6.06,0,0,0,0.909
1363,615,69,0,0,0,0,0.0
1364,615,439,1.94,0,0,0,0.0574814814815
1365,615,536,1.52,0,0,0,3.648
1366,615,610,4.19,0,0,0,0.030822619461
1367,615,613,3.61,0,0,0,0.0138624
1368,615,622,5.03,0,0,0,0.7545
1369,616,70,0,0,0,0,0.0
1370,616,433,3.4,0,0,0,0.0160293429301
1371,616,598,4.51,0,0,0,4.4335104
1372,616,599,5.88,0,0,0,2.78755555556
1373,616,618,3.18,0,0,0,0.0684076888064
1374,616,620,3.79,0,0,0,0.159044873984
1375,617,71,0,0,0,0,0.0
1376,617,433,1.5,0,0,0,0.00707176893977
1377,617,595,4.67,0,0,0,11.208
1378,617,599,4.54,0,0,0,34.4367407407
1379,617,612,4.39,0,0,0,0.2697216
1380,617,619,3.36,0,0,0,0.0106148364108
1381,618,72,0,0,0,0,0.0
1382,618,434,4.12,0,0,0,0.024113397348
1383,618,548,3.52,0,0,0,0.042719762963
1384,618,552,4.34,0,0,0,0.2666496
1385,618,616,3.18,0,0,0,0.0684076888064
1386,618,621,3.88,0,0,0,0.992866305706
1387,619,73,0,0,0,0,0.0
1388,619,434,0.65,0,0,0,0.00380429812529
1389,619,552,4.8,0,0,0,0.0226296606073
1390,619,554,4.97,0,0,0,4.8857088
1391,619,614,5.65,0,0,0,1.44579758434
1392,619,617,3.36,0,0,0,0.0106148364108
1393,620,74,0,0,0,0,0.0
1394,620,598,3.95,0,0,0,1.01077884215
1395,620,616,3.79,0,0,0,0.159044873984
1396,620,621,2.61,0,0,0,1.23733333333
1397,621,75,0,0,0,0,0.0
1398,621,547,2.89,0,0,0,0.121276961956
1399,621,618,3.88,0,0,0,0.992866305706
1400,621,620,2.61,0,0,0,1.23733333333
1401,622,76,0,0,0,0,0.0
1402,622,540,1.75,0,0,0,0.82962962963
1403,622,554,5.79,0,0,0,13.896
1404,622,555,4.89,0,0,0,0.457920438957
1405,622,614,6.06,0,0,0,0.909
1406,622,615,5.03,0,0,0,0.7545
1407,622,623,5.02,0,0,0,1.28458475635
1408,622,625,4.8,0,0,0,4.718592
1409,623,77,0,0,0,0,0.0
1410,623,622,5.02,0,0,0,1.28458475635
1411,623,624,6.26,0,0,0,0.13466419243
1412,623,627,4.83,0,0,0,0.20268779455
1413,623,681,4.31,0,0,0,0.6465
1414,624,78,0,0,0,0,0.0
1415,624,555,2.68,0,0,0,0.11246444915
1416,624,556,9.28,0,0,0,356.352
1417,624,557,9.25,0,0,0,22.2
1418,624,623,6.26,0,0,0,0.13466419243
1419,624,626,4.43,0,0,0,0.0208852909355
1420,625,79,0,0,0,0,0.0
1421,625,554,3.39,0,0,0,0.0542174094127
1422,625,555,1.58,0,0,0,0.00182664115113
1423,625,622,4.8,0,0,0,4.718592
1424,626,80,0,0,0,0,0.0
1425,626,485,1.68,0,0,0,0.0361399110675
1426,626,624,4.43,0,0,0,0.0208852909355
1427,626,627,5.1,0,0,0,0.00685690276951
1428,626,630,4.32,0,0,0,0.0113303736084
1429,627,81,0,0,0,0,0.0
1430,627,484,1.98,0,0,0,0.0586666666667
1431,627,486,2.22,0,0,0,0.0477563110535
1432,627,623,4.83,0,0,0,0.20268779455
1433,627,626,5.1,0,0,0,0.00685690276951
1434,628,82,0,0,0,0,0.0
1435,628,485,2.84,0,0,0,0.0610936591856
1436,628,629,4.78,0,0,0,0.14162962963
1437,628,631,6.55,0,0,0,0.14090262946
1438,628,632,4.99,0,0,0,0.3065856
1439,629,83,0,0,0,0,0.0
1440,629,479,2.12,0,0,0,1.00503703704
1441,629,484,3.65,0,0,0,0.108148148148
1442,629,628,4.78,0,0,0,0.14162962963
1443,629,633,4.89,0,0,0,0.144888888889
1444,630,84,0,0,0,0,0.0
1445,630,489,2.68,0,0,0,0.685794252395
1446,630,557,3.75,0,0,0,0.0275858766059
1447,630,626,4.32,0,0,0,0.0113303736084
1448,631,85,0,0,0,0,0.0
1449,631,489,4.23,0,0,0,1.08242898792
1450,631,490,3.8,0,0,0,0.233472
1451,631,559,6.1,0,0,0,0.374784
1452,631,566,7.28,0,0,0,17.472
1453,631,571,6.73,0,0,0,16.152
1454,631,628,6.55,0,0,0,0.14090262946
1455,631,636,4.37,0,0,0,0.0940067924793
1456,632,86,0,0,0,0,0.0
1457,632,502,1.67,0,0,0,12.6672592593
1458,632,571,7.76,0,0,0,7.6283904
1459,632,628,4.99,0,0,0,0.3065856
1460,632,633,4.53,0,0,0,0.04246875
1461,632,636,4.17,0,0,0,4.0992768
1462,633,87,0,0,0,0,0.0
1463,633,478,1.91,0,0,0,0.0801519021925
1464,633,503,3.5,0,0,0,0.0559766763848
1465,633,629,4.89,0,0,0,0.144888888889
1466,633,632,4.53,0,0,0,0.04246875
1467,634,88,0,0,0,0,0.0
1468,634,502,3.91,0,0,0,29.6580740741
1469,634,505,1.48,0,0,0,0.0438518518519
1470,634,571,6.3,0,0,0,15.12
1471,634,635,3.86,0,0,0,0.987748438151
1472,634,637,5.42,0,0,0,0.507551897577
1473,635,89,0,0,0,0,0.0
1474,635,504,0.45,0,0,0,0.00719700124948
1475,635,634,3.86,0,0,0,0.987748438151
1476,635,640,3.64,0,0,0,139.776
1477,635,705,4.23,0,0,0,0.177509186531
1478,636,90,0,0,0,0,0.0
1479,636,501,0.62,0,0,0,0.0260178949525
1480,636,631,4.37,0,0,0,0.0940067924793
1481,636,632,4.17,0,0,0,4.0992768
1482,637,91,0,0,0,0,0.0
1483,637,571,4.49,0,0,0,1.14896126614
1484,637,572,6.45,0,0,0,6.340608
1485,637,576,5.8,0,0,0,0.87
1486,637,634,5.42,0,0,0,0.507551897577
1487,637,644,4.49,0,0,0,0.2758656
1488,638,92,0,0,0,0,0.0
1489,638,640,6.63,0,0,0,50.2897777778
1490,638,642,5.44,0,0,0,2.57896296296
1491,638,707,4.12,0,0,0,4.0501248
1492,638,815,5.72,0,0,0,13.728
1493,638,825,3.63,0,0,0,139.392
1494,638,826,4.8,0,0,0,36.4088888889
1495,639,93,0,0,0,0,0.0
1496,639,505,2.42,0,0,0,0.0717037037037
1497,639,506,1.8,0,0,0,0.110592
1498,639,640,3.51,0,0,0,1.664
1499,639,641,4.75,0,0,0,0.0349421103675
1500,640,94,0,0,0,0,0.0
1501,640,635,3.64,0,0,0,139.776
1502,640,638,6.63,0,0,0,50.2897777778
1503,640,639,3.51,0,0,0,1.664
1504,640,642,4.39,0,0,0,10.536
1505,641,95,0,0,0,0,0.0
1506,641,639,4.75,0,0,0,0.0349421103675
1507,641,642,3.55,0,0,0,0.076367073982
1508,641,646,3.9,0,0,0,0.0623740108288
1509,641,648,4.68,0,0,0,2875.392
1510,642,96,0,0,0,0,0.0
1511,642,638,5.44,0,0,0,2.57896296296
1512,642,640,4.39,0,0,0,10.536
1513,642,641,3.55,0,0,0,0.076367073982
1514,642,649,4.29,0,0,0,10.296
1515,643,97,0,0,0,0,0.0
1516,643,576,3.53,0,0,0,1.67348148148
1517,643,578,3.79,0,0,0,0.00701851851852
1518,643,644,4.93,0,0,0,0.04621875
1519,644,98,0,0,0,0,0.0
1520,644,506,2.59,0,0,0,0.1591296
1521,644,637,4.49,0,0,0,0.2758656
1522,644,643,4.93,0,0,0,0.04621875
1523,644,646,5.23,0,0,0,0.219473533229
1524,645,99,0,0,0,0,0.0
1525,645,578,5.85,0,0,0,0.173333333333
1526,645,646,4.42,0,0,0,0.130962962963
1527,645,647,3.97,0,0,0,0.0152448
1528,645,652,3.82,0,0,0,0.0146688
1529,646,100,0,0,0,0,0.0
1530,646,507,1.51,0,0,0,11.4536296296
1531,646,641,3.9,0,0,0,0.0623740108288
1532,646,644,5.23,0,0,0,0.219473533229
1533,646,645,4.42,0,0,0,0.130962962963
1534,646,653,4.14,0,0,0,0.387687242798
1535,647,101,0,0,0,0,0.0
1536,647,524,1.58,0,0,0,0.0663036677823
1537,647,579,3.52,0,0,0,0.147714500376
1538,647,645,3.97,0,0,0,0.0152448
1539,647,657,3.63,0,0,0,0.928892961266
1540,648,102,0,0,0,0,0.0
1541,648,641,4.68,0,0,0,2875.392
1542,648,649,4.48,0,0,0,2.12385185185
1543,648,650,3.99,0,0,0,1.02101457726
1544,648,653,3.95,0,0,0,0.242688
1545,649,103,0,0,0,0,0.0
1546,649,642,4.29,0,0,0,10.296
1547,649,648,4.48,0,0,0,2.12385185185
1548,649,651,3.9,0,0,0,9.36
1549,649,825,4.01,0,0,0,30.4165925926
1550,650,104,0,0,0,0,0.0
1551,650,453,2.82,0,0,0,1732.608
1552,650,648,3.99,0,0,0,1.02101457726
1553,650,651,4.35,0,0,0,4.276224
1554,650,655,4.94,0,0,0,2.34192592593
1555,651,105,0,0,0,0,0.0
1556,651,649,3.9,0,0,0,9.36
1557,651,650,4.35,0,0,0,4.276224
1558,651,827,3.99,0,0,0,153.216
1559,651,842,4.5,0,0,0,10.8
1560,652,106,0,0,0,0,0.0
1561,652,452,2.17,0,0,0,0.0347055393586
1562,652,525,2.57,0,0,0,0.1579008
1563,652,645,3.82,0,0,0,0.0146688
1564,652,653,4.29,0,0,0,0.40173388203
1565,653,107,0,0,0,0,0.0
1566,653,646,4.14,0,0,0,0.387687242798
1567,653,648,3.95,0,0,0,0.242688
1568,653,652,4.29,0,0,0,0.40173388203
1569,653,655,4.81,0,0,0,4.7284224
1570,654,108,0,0,0,0,0.0
1571,654,451,1.81,0,0,0,0.1112064
1572,654,452,2.28,0,0,0,0.0364648063307
1573,654,659,4.81,0,0,0,0.201848507616
1574,654,662,4.35,0,0,0,0.267264
1575,655,109,0,0,0,0,0.0
1576,655,451,2.48,0,0,0,0.1523712
1577,655,650,4.94,0,0,0,2.34192592593
1578,655,653,4.81,0,0,0,4.7284224
1579,655,663,4.39,0,0,0,0.130074074074
1580,656,110,0,0,0,0,0.0
1581,656,579,6.63,0,0,0,3.14311111111
1582,656,657,5.64,0,0,0,0.0902024156601
1583,656,658,4.75,0,0,0,0.7125
1584,656,660,3.83,0,0,0,1.8157037037
1585,657,111,0,0,0,0,0.0
1586,657,525,2.51,0,0,0,0.1542144
1587,657,647,3.63,0,0,0,0.928892961266
1588,657,656,5.64,0,0,0,0.0902024156601
1589,657,659,5.22,0,0,0,0.00395946666667
1590,658,112,0,0,0,0,0.0
1591,658,510,0.37,0,0,0,0.0555
1592,658,656,4.75,0,0,0,0.7125
1593,658,659,5.56,0,0,0,0.233321767639
1594,658,661,3.63,0,0,0,0.107555555556
1595,659,113,0,0,0,0,0.0
1596,659,509,0.59,0,0,0,0.0362496
1597,659,654,4.81,0,0,0,0.201848507616
1598,659,657,5.22,0,0,0,0.00395946666667
1599,659,658,5.56,0,0,0,0.233321767639
1600,660,114,0,0,0,0,0.0
1601,660,582,5.88,0,0,0,1.50465306122
1602,660,656,3.83,0,0,0,1.8157037037
1603,660,661,4.61,0,0,0,0.2832384
1604,660,902,6.04,0,0,0,0.565611339735
1605,661,115,0,0,0,0,0.0
1606,661,512,0.58,0,0,0,1.392
1607,661,658,3.63,0,0,0,0.107555555556
1608,661,660,4.61,0,0,0,0.2832384
1609,661,902,7.95,0,0,0,2.03435235319
1610,662,116,0,0,0,0,0.0
1611,662,449,2.91,0,0,0,6.984
1612,662,654,4.35,0,0,0,0.267264
1613,662,664,3.79,0,0,0,0.354911751257
1614,662,667,5.39,0,0,0,5.2985856
1615,663,117,0,0,0,0,0.0
1616,663,449,1.41,0,0,0,3.384
1617,663,655,4.39,0,0,0,0.130074074074
1618,663,665,4.29,0,0,0,10.296
1619,663,841,4.16,0,0,0,1.06451645148
1620,664,118,0,0,0,0,0.0
1621,664,448,2.78,0,0,0,0.711383590171
1622,664,662,3.79,0,0,0,0.354911751257
1623,664,669,3.84,0,0,0,0.161143091319
1624,664,849,5.88,0,0,0,0.246750358582
1625,665,119,0,0,0,0,0.0
1626,665,448,1.17,0,0,0,0.299395251978
1627,665,663,4.29,0,0,0,10.296
1628,665,843,3.73,0,0,0,8.952
1629,665,849,6.48,0,0,0,248.832
1630,666,120,0,0,0,0,0.0
1631,666,510,4.08,0,0,0,0.612
1632,666,521,0.55,0,0,0,4.17185185185
1633,666,667,4.68,0,0,0,11.232
1634,666,668,4.18,0,0,0,1.98162962963
1635,667,121,0,0,0,0,0.0
1636,667,509,5.05,0,0,0,0.310272
1637,667,662,5.39,0,0,0,5.2985856
1638,667,666,4.68,0,0,0,11.232
1639,667,669,4.32,0,0,0,0.069091211995
1640,668,122,0,0,0,0,0.0
1641,668,519,0.64,0,0,0,1.536
1642,668,666,4.18,0,0,0,1.98162962963
1643,668,669,4.75,0,0,0,1.21549354436
1644,668,850,3.84,0,0,0,0.359593964335
1645,669,123,0,0,0,0,0.0
1646,669,664,3.84,0,0,0,0.161143091319
1647,669,667,4.32,0,0,0,0.069091211995
1648,669,668,4.75,0,0,0,1.21549354436
1649,669,851,4.62,0,0,0,0.193875281743
1650,670,124,0,0,0,0,0.0
1651,670,512,7.48,0,0,0,17.952
1652,670,519,3.14,0,0,0,7.536
1653,670,521,3.93,0,0,0,29.8097777778
1654,670,854,10.31,0,0,0,6334.464
1655,670,902,10.36,0,0,0,6365.184
1656,670,905,10,0,0,0,384.0
1657,671,125,0,0,0,0,0.0
1658,671,602,4.72,0,0,0,1.20781674302
1659,671,672,3.66,0,0,0,3.5979264
1660,671,673,3.99,0,0,0,0.373640603567
1661,671,676,3.91,0,0,0,1.85362962963
1662,672,126,0,0,0,0,0.0
1663,672,603,3.78,0,0,0,9.072
1664,672,671,3.66,0,0,0,3.5979264
1665,672,674,3.99,0,0,0,9.576
1666,672,722,3.58,0,0,0,137.472
1667,673,127,0,0,0,0,0.0
1668,673,671,3.99,0,0,0,0.373640603567
1669,673,674,3.83,0,0,0,0.980071636818
1670,673,678,3.66,0,0,0,0.549
1671,673,683,4.27,0,0,0,2.0242962963
1672,674,128,0,0,0,0,0.0
1673,674,672,3.99,0,0,0,9.576
1674,674,673,3.83,0,0,0,0.980071636818
1675,674,684,4.29,0,0,0,32.5404444444
1676,674,724,4.5,0,0,0,10.8
1677,675,129,0,0,0,0,0.0
1678,675,404,3.14,0,0,0,0.131768048631
1679,675,606,6.4,0,0,0,1.63771761766
1680,675,676,4.32,0,0,0,0.181285977734
1681,675,677,4,0,0,0,0.374577046182
1682,676,130,0,0,0,0,0.0
1683,676,607,6.87,0,0,0,4220.928
1684,676,671,3.91,0,0,0,1.85362962963
1685,676,675,4.32,0,0,0,0.181285977734
1686,676,678,4.09,0,0,0,1.04660391504
1687,677,131,0,0,0,0,0.0
1688,677,406,2,0,0,0,0.948148148148
1689,677,675,4,0,0,0,0.374577046182
1690,677,678,4.53,0,0,0,0.19009849054
1691,677,687,4.37,0,0,0,0.04096875
1692,678,132,0,0,0,0,0.0
1693,678,673,3.66,0,0,0,0.549
1694,678,676,4.09,0,0,0,1.04660391504
1695,678,677,4.53,0,0,0,0.19009849054
1696,678,688,4.18,0,0,0,0.0507297185185
1697,679,133,0,0,0,0,0.0
1698,679,610,4.77,0,0,0,0.10261153321
1699,679,680,3.4,0,0,0,0.870037484382
1700,679,681,4.69,0,0,0,0.7035
1701,680,134,0,0,0,0,0.0
1702,680,404,1.27,0,0,0,0.053294720306
1703,680,488,2.97,0,0,0,2.9196288
1704,680,611,4.34,0,0,0,0.406416095107
1705,680,679,3.4,0,0,0,0.870037484382
1706,681,135,0,0,0,0,0.0
1707,681,487,1.36,0,0,0,0.644740740741
1708,681,623,4.31,0,0,0,0.6465
1709,681,679,4.69,0,0,0,0.7035
1710,681,691,4,0,0,0,0.00740740740741
1711,682,136,0,0,0,0,0.0
1712,682,406,2.45,0,0,0,1.16148148148
1713,682,487,3.04,0,0,0,1.44118518519
1714,682,488,2.77,0,0,0,2.7230208
1715,682,692,4,0,0,0,0.0375
1716,683,137,0,0,0,0,0.0
1717,683,673,4.27,0,0,0,2.0242962963
1718,683,684,4.5,0,0,0,4.42368
1719,683,685,3.73,0,0,0,0.5595
1720,683,688,4.19,0,0,0,1.07219325281
1721,684,138,0,0,0,0,0.0
1722,684,674,4.29,0,0,0,32.5404444444
1723,684,683,4.5,0,0,0,4.42368
1724,684,728,3.91,0,0,0,1.00054310704
1725,685,139,0,0,0,0,0.0
1726,685,411,3.04,0,0,0,0.0900740740741
1727,685,683,3.73,0,0,0,0.5595
1728,685,686,3.5,0,0,0,26.5481481481
1729,685,690,3.82,0,0,0,0.573
1730,686,140,0,0,0,0,0.0
1731,686,685,3.5,0,0,0,26.5481481481
1732,686,730,3.91,0,0,0,150.144
1733,687,141,0,0,0,0,0.0
1734,687,407,1.71,0,0,0,0.0367852666223
1735,687,677,4.37,0,0,0,0.04096875
1736,687,688,4.42,0,0,0,0.0950823850706
1737,687,689,5.02,0,0,0,0.080286547272
1738,688,142,0,0,0,0,0.0
1739,688,678,4.18,0,0,0,0.0507297185185
1740,688,683,4.19,0,0,0,1.07219325281
1741,688,687,4.42,0,0,0,0.0950823850706
1742,688,690,5.32,0,0,0,0.3268608
1743,689,143,0,0,0,0,0.0
1744,689,408,2.19,0,0,0,5.256
1745,689,687,5.02,0,0,0,0.080286547272
1746,689,690,4,0,0,0,1.02357351104
1747,689,699,4.83,0,0,0,36.6364444444
1748,690,144,0,0,0,0,0.0
1749,690,410,2.9,0,0,0,6.96
1750,690,685,3.82,0,0,0,0.573
1751,690,688,5.32,0,0,0,0.3268608
1752,690,689,4,0,0,0,1.02357351104
1753,691,145,0,0,0,0,0.0
1754,691,481,2.42,0,0,0,0.0520586814187
1755,691,486,2.4,0,0,0,0.0516284443822
1756,691,681,4,0,0,0,0.00740740740741
1757,691,692,4.22,0,0,0,0.0395625
1758,692,146,0,0,0,0,0.0
1759,692,407,2.47,0,0,0,0.05313427401
1760,692,682,4,0,0,0,0.0375
1761,692,691,4.22,0,0,0,0.0395625
1762,692,694,5.17,0,0,0,0.216955672427
1763,693,147,0,0,0,0,0.0
1764,693,479,1.88,0,0,0,0.891259259259
1765,693,483,0.5,0,0,0,0.010755925913
1766,693,694,4.28,0,0,0,0.400797439415
1767,693,703,5.13,0,0,0,12.312
1768,694,148,0,0,0,0,0.0
1769,694,408,2.11,0,0,0,5.064
1770,694,539,0.62,0,0,0,0.0380928
1771,694,692,5.17,0,0,0,0.216955672427
1772,694,693,4.28,0,0,0,0.400797439415
1773,695,149,0,0,0,0,0.0
1774,695,411,1.04,0,0,0,0.0308148148148
1775,695,696,3.99,0,0,0,0.0293513727087
1776,695,697,4.63,0,0,0,0.433572930956
1777,695,700,5.5,0,0,0,0.0173754762676
1778,696,150,0,0,0,0,0.0
1779,696,695,3.99,0,0,0,0.0293513727087
1780,696,698,4.31,0,0,0,0.2648064
1781,696,734,4.2,0,0,0,31.8577777778
1782,697,151,0,0,0,0,0.0
1783,697,695,4.63,0,0,0,0.433572930956
1784,697,698,3.95,0,0,0,0.5925
1785,697,702,3.97,0,0,0,0.16659845639
1786,697,809,3.95,0,0,0,3.883008
1787,698,152,0,0,0,0,0.0
1788,698,696,4.31,0,0,0,0.2648064
1789,698,697,3.95,0,0,0,0.5925
1790,698,736,4.32,0,0,0,0.404543209877
1791,698,810,4.67,0,0,0,11.208
1792,699,153,0,0,0,0,0.0
1793,699,538,0.45,0,0,0,0.00421875
1794,699,689,4.83,0,0,0,36.6364444444
1795,699,700,4.09,0,0,0,0.2512896
1796,699,701,3.66,0,0,0,0.2248704
1797,700,154,0,0,0,0,0.0
1798,700,410,1.09,0,0,0,2.616
1799,700,695,5.5,0,0,0,0.0173754762676
1800,700,699,4.09,0,0,0,0.2512896
1801,700,702,5.1,0,0,0,0.477585733882
1802,701,155,0,0,0,0,0.0
1803,701,474,1.73,0,0,0,0.442695543524
1804,701,699,3.66,0,0,0,0.2248704
1805,701,702,3.44,0,0,0,3.3816576
1806,701,813,4.43,0,0,0,10.632
1807,702,156,0,0,0,0,0.0
1808,702,697,3.97,0,0,0,0.16659845639
1809,702,700,5.1,0,0,0,0.477585733882
1810,702,701,3.44,0,0,0,3.3816576
1811,702,814,4.55,0,0,0,1.1643148688
1812,703,157,0,0,0,0,0.0
1813,703,478,2.69,0,0,0,0.112884092617
1814,703,693,5.13,0,0,0,12.312
1815,703,704,4.29,0,0,0,0.0520647111111
1816,703,705,4.18,0,0,0,1.06963431903
1817,704,158,0,0,0,0,0.0
1818,704,538,4.18,0,0,0,0.0391875
1819,704,539,4.88,0,0,0,0.2998272
1820,704,703,4.29,0,0,0,0.0520647111111
1821,704,706,4.55,0,0,0,0.0334708636151
1822,705,159,0,0,0,0,0.0
1823,705,476,2.02,0,0,0,0.516904623074
1824,705,635,4.23,0,0,0,0.177509186531
1825,705,703,4.18,0,0,0,1.06963431903
1826,705,706,4.14,0,0,0,0.2543616
1827,706,160,0,0,0,0,0.0
1828,706,474,2.45,0,0,0,0.62693877551
1829,706,475,3.08,0,0,0,0.788151603499
1830,706,704,4.55,0,0,0,0.0334708636151
1831,706,705,4.14,0,0,0,0.2543616
1832,707,161,0,0,0,0,0.0
1833,707,473,4.39,0,0,0,168.576
1834,707,475,1.74,0,0,0,0.445254477301
1835,707,476,2.79,0,0,0,0.713942523948
1836,707,638,4.12,0,0,0,4.0501248
1837,708,162,0,0,0,0,0.0
1838,708,388,2.9,0,0,0,6.96
1839,708,709,6.96,0,0,0,3.29955555556
1840,708,714,6.99,0,0,0,1.0485
1841,708,913,20.04,0,0,0,9.50044444444
1842,709,163,0,0,0,0,0.0
1843,709,391,0.53,0,0,0,0.251259259259
1844,709,708,6.96,0,0,0,3.29955555556
1845,709,711,5.49,0,0,0,210.816
1846,709,713,5.92,0,0,0,5.8195968
1847,709,803,7.69,0,0,0,7.5595776
1848,710,164,0,0,0,0,0.0
1849,710,584,5.72,0,0,0,219.648
1850,710,712,5.11,0,0,0,2.42251851852
1851,710,806,3.52,0,0,0,3.4603008
1852,711,165,0,0,0,0,0.0
1853,711,709,5.49,0,0,0,210.816
1854,711,713,4.09,0,0,0,157.056
1855,711,807,3.19,0,0,0,3.1358976
1856,712,166,0,0,0,0,0.0
1857,712,393,2.62,0,0,0,0.670440649729
1858,712,584,7.48,0,0,0,17.952
1859,712,710,5.11,0,0,0,2.42251851852
1860,712,713,4.28,0,0,0,164.352
1861,713,167,0,0,0,0,0.0
1862,713,392,1.05,0,0,0,40.32
1863,713,709,5.92,0,0,0,5.8195968
1864,713,711,4.09,0,0,0,157.056
1865,713,712,4.28,0,0,0,164.352
1866,713,716,6.77,0,0,0,16.248
1867,714,168,0,0,0,0,0.0
1868,714,708,6.99,0,0,0,1.0485
1869,714,715,6.66,0,0,0,0.623670781893
1870,714,720,6.95,0,0,0,1.77845897543
1871,714,913,13.61,0,0,0,3.4827088713
1872,715,169,0,0,0,0,0.0
1873,715,391,6.36,0,0,0,3.01511111111
1874,715,714,6.66,0,0,0,0.623670781893
1875,715,717,5.36,0,0,0,5.2690944
1876,715,719,5.28,0,0,0,40.0497777778
1877,715,721,6.62,0,0,0,6.5077248
1878,716,170,0,0,0,0,0.0
1879,716,393,1.87,0,0,0,0.47852061641
1880,716,601,5.17,0,0,0,2.45096296296
1881,716,713,6.77,0,0,0,16.248
1882,716,717,4.09,0,0,0,0.6135
1883,716,718,4.45,0,0,0,0.0711703456893
1884,717,171,0,0,0,0,0.0
1885,717,392,2.98,0,0,0,114.432
1886,717,715,5.36,0,0,0,5.2690944
1887,717,716,4.09,0,0,0,0.6135
1888,717,719,3.9,0,0,0,29.5822222222
1889,718,172,0,0,0,0,0.0
1890,718,603,3.99,0,0,0,153.216
1891,718,716,4.45,0,0,0,0.0711703456893
1892,718,719,3.73,0,0,0,143.232
1893,718,722,3.79,0,0,0,3.7257216
1894,719,173,0,0,0,0,0.0
1895,719,715,5.28,0,0,0,40.0497777778
1896,719,717,3.9,0,0,0,29.5822222222
1897,719,718,3.73,0,0,0,143.232
1898,719,723,3.95,0,0,0,9.48
1899,720,174,0,0,0,0,0.0
1900,720,714,6.95,0,0,0,1.77845897543
1901,720,721,6.58,0,0,0,0.987
1902,720,726,7.07,0,0,0,3.3517037037
1903,720,913,9.25,0,0,0,4.38518518519
1904,721,175,0,0,0,0,0.0
1905,721,715,6.62,0,0,0,6.5077248
1906,721,720,6.58,0,0,0,0.987
1907,721,723,5.41,0,0,0,207.744
1908,721,725,5.5,0,0,0,5.40672
1909,721,727,7.03,0,0,0,3.33274074074
1910,722,176,0,0,0,0,0.0
1911,722,672,3.58,0,0,0,137.472
1912,722,718,3.79,0,0,0,3.7257216
1913,722,723,4.28,0,0,0,10.272
1914,722,724,4,0,0,0,153.6
1915,723,177,0,0,0,0,0.0
1916,723,719,3.95,0,0,0,9.48
1917,723,721,5.41,0,0,0,207.744
1918,723,722,4.28,0,0,0,10.272
1919,723,725,4.08,0,0,0,9.792
1920,724,178,0,0,0,0,0.0
1921,724,674,4.5,0,0,0,10.8
1922,724,722,4,0,0,0,153.6
1923,724,725,4,0,0,0,1.8962962963
1924,724,728,3.74,0,0,0,0.35022953818
1925,725,179,0,0,0,0,0.0
1926,725,721,5.5,0,0,0,5.40672
1927,725,723,4.08,0,0,0,9.792
1928,725,724,4,0,0,0,1.8962962963
1929,725,729,4.39,0,0,0,0.411098308185
1930,726,180,0,0,0,0,0.0
1931,726,416,1.54,0,0,0,3.696
1932,726,720,7.07,0,0,0,3.3517037037
1933,726,727,6.74,0,0,0,1.011
1934,726,913,9.38,0,0,0,1.407
1935,727,181,0,0,0,0,0.0
1936,727,415,4.8,0,0,0,1.22828821324
1937,727,721,7.03,0,0,0,3.33274074074
1938,727,726,6.74,0,0,0,1.011
1939,727,729,5.71,0,0,0,219.264
1940,727,731,5.26,0,0,0,12.624
1941,728,182,0,0,0,0,0.0
