tail,head,volume,cost
740,920,178.89,7.784
741,195,414.07,0.0345068
741,739,139.41,3.4874
741,742,476.441,4.68802
741,743,408.998,6.9875
741,747,1123.61,3.94528
742,196,603.43,0.0345068
742,738,182.44,5.53416
742,740,243.37,4.09579
742,741,461.57,4.62806
742,748,1305.92,3.90143
743,197,517.34,0.0345068
743,419,324.11,1.50558
743,741,520.25,7.03347
743,744,348.25,7.32584
743,745,225.21,7.83569
743,751,1039.57,6.3169
743,752,699.035,6.74356
743,921,97.73,9.20698
743,922,579.318,10.1338
744,198,1574.52,0.0345068
744,743,646.82,7.33022
744,745,2539.21,3.91562
744,922,1601.43,7.65682
745,199,1844.75,0.0345068
745,743,310.908,7.83618
745,744,1383.25,3.89899
745,755,3799.03,5.44689
746,200,1625.29,0.0345068
746,738,132,8.85199
746,748,903.388,4.8282
746,750,1085.61,5.04707
746,757,2210.12,7.42585
746,792,990.28,4.67612
747,201,718.57,0.0345068
747,741,253.19,3.92208
747,748,713.499,4.64417
747,749,1364.47,4.08735
747,752,1480.53,4.67203
748,202,926.18,0.0345068
748,742,763.778,3.86455
748,746,1305.21,4.92589
748,747,1374.98,4.67192
748,750,377.72,5.03472
749,203,1205.6,0.0345068
749,747,336.66,3.9627
749,750,583.83,5.44782
749,754,1704.37,4.24926
749,758,2768.75,4.16681
750,204,1150.86,0.0345068
750,746,545.1,4.98805
750,748,161.53,5.03468
750,749,1402.15,5.6348
750,759,1085.11,5.05771
751,205,2325.47,0.0345068
751,420,694.02,2.67114
751,743,188.72,6.3037
751,753,2558.73,4.47675
751,755,1020.92,5.02638
752,206,362.05,0.0345068
752,420,2361.39,1.81301
752,743,239.43,6.69813
752,747,575.74,4.59145
752,754,1668.65,4.07054
753,207,2413.04,0.0345068
753,421,1993.42,1.13812
753,751,709.112,4.46995
753,756,2499.49,4.85831
753,762,3616.63,4.15959
754,208,734.23,0.0345068
754,421,1821.42,3.22851
754,749,1737.17,4.252
754,752,810.82,3.8173
754,763,1171.55,5.0752
755,209,3175.81,0.0345068
755,745,1580.93,4.88453
755,751,1780.97,5.10731
755,756,4753.29,4.68908
756,210,6372.97,0.0345068
756,753,2789.44,4.89499
756,755,2009.44,4.63801
756,766,4695.75,5.15021
757,211,1711.12,0.0345068
757,746,626.57,7.32737
757,759,732.17,4.61544
757,761,2727.47,5.3313
757,768,1510.98,8.07976
757,800,1382.1,3.85229
758,212,447.06,0.0345068
758,749,550.63,3.77021
758,759,558.94,4.89365
758,760,1843.63,4.4136
758,763,1649.07,4.19459
759,213,77.19,0.0345068
759,750,323.43,4.21386
759,757,843.1,4.64404
759,758,601.55,5.20333
759,761,806.72,3.72137
760,214,814.89,0.0345068
760,758,719.06,4.00414
760,761,745.735,3.75166
760,765,3060.79,4.79425
760,769,1371.47,5.6227
761,215,97.78,0.0345068
761,757,694.697,4.85167
761,759,149.25,3.70714
761,760,2015.86,3.97754
761,770,2008.12,5.77769
762,216,2824.14,0.0345068
762,422,1405.72,1.40397
762,753,1623.67,3.59355
762,763,1939.75,4.53493
762,764,752.335,8.0344
763,217,1430.46,0.0345068
763,754,378.6,3.99636
763,758,457.86,4.18969
763,762,1864.49,4.50158
763,765,3278.2,5.01326
764,218,1993,0.0345068
764,423,1857.02,1.69813
764,762,429.927,4.95717
764,765,307.12,4.37226
764,773,1978.9,4.37175
765,219,3930.44,0.0345068
765,760,564.38,4.74728
765,763,902.329,4.81585
765,764,1935.88,4.43188
765,774,4943.23,4.40183
766,220,2946.76,0.0345068
766,422,1306.2,5.30833
766,756,2493.69,4.96857
766,767,5174.66,6.40604
767,221,2356.14,0.0345068
767,423,691.42,4.35972
767,766,1760.91,3.81805
767,777,5638.05,5.23366
768,222,2652.57,0.0345068
768,584,1588.33,10.4046
768,757,515.82,7.7192
768,770,741.21,6.53433
768,772,2070.88,8.17101
768,808,1429.86,3.71261
769,223,739.05,0.0345068
769,760,856.509,4.00288
769,770,604.053,3.90664
769,771,1481.09,4.85959
769,774,498.33,5.38022
770,224,1264.06,0.0345068
770,761,479.409,3.9431
770,768,315.98,6.47959
770,769,973.019,3.91775
770,772,2659.2,4.20764
771,225,1102.18,0.0345068
771,585,3428.08,4.99429
771,769,444.89,4.65645
771,772,1019.9,4.06081
771,776,2371.64,4.49094
772,226,1656.14,0.0345068
772,586,3124.06,4.6203
772,768,904.59,5.44574
772,770,911.208,4.1749
772,771,3031.11,4.1396
773,227,1283.17,0.0345068
773,424,1503.06,2.32255
773,764,534.647,4.25509
773,774,1462.41,4.18288
773,775,2774.94,5.37116
774,228,1967.16,0.0345068
774,765,1584.48,4.12763
774,769,532.338,5.39478
774,773,2390.21,4.24948
774,776,3635.3,5.4216
775,229,2806.66,0.0345068
775,425,2423.25,3.52598
775,589,2143.97,5.50012
775,773,1080.33,3.53543
775,776,2134.6,4.23332
776,230,2347.23,0.0345068
776,590,5414.13,5.07833
776,771,892.828,4.02666
776,774,982.838,4.13161
776,775,2800.12,4.82898
777,231,2627.28,0.0345068
777,424,709.52,3.99461
777,767,1913.9,4.70514
777,778,3972.73,6.94827
777,779,3635.24,6.43322
778,232,3500.52,0.0345068
778,429,5192.79,3.03512
778,597,0,10.8054
778,777,1590.65,4.85396
778,779,618.8,5.29779
779,233,4571.12,0.0345068
779,425,1405.32,1.60356
779,427,4938.07,2.85141
779,777,1325.79,3.9432
779,778,518.45,5.29757
780,234,598.58,0.0345068
780,781,463.73,7.32702
780,785,281.92,8.76957
780,914,554.08,13.9941
780,916,123.14,8.18269
781,235,113.28,0.0345068
781,780,439.81,7.32696
781,782,253.26,6.9919
781,786,426.09,6.98779
781,917,78.58,7.6888
782,236,367.92,0.0345068
782,781,160.1,6.99186
782,783,478.243,7.25981
782,787,467.948,7.34238
782,917,132.78,8.51577
782,918,17.38,9.75568
783,237,995.83,0.0345068
783,782,260.1,7.25919
783,784,494.751,5.09663
783,788,787.832,5.77831
783,789,663.96,6.02845
783,918,49.5,10.2492
783,919,201.77,9.25389
784,238,153.29,0.0345068
784,738,1020,3.74758
784,783,504.97,5.09665
784,792,284.38,7.96938
784,919,156.26,7.58083
785,239,539.26,0.0345068
785,780,94.27,8.76936
785,786,183.37,7.26424
785,793,373.9,7.19189
785,914,304.43,9.55022
786,240,188.09,0.0345068
786,781,199.57,6.98697
786,785,285.87,7.26427
786,787,272.58,7.19538
786,794,494.29,7.125
787,241,652.93,0.0345068
787,782,135.51,7.34204
787,786,298.85,7.19588
787,789,228.121,6.25688
787,791,334.599,6.10405
787,795,1054.63,7.26987
788,242,268.8,0.0345068
788,783,368.24,5.7182
788,789,112.93,4.50715
788,790,592.65,3.50215
788,792,648.883,3.61494
789,243,330.82,0.0345068
789,783,421.32,5.88972
789,787,285.431,6.31375
789,788,280.921,4.5074
789,791,644.769,3.58235
790,244,1887.17,0.0345068
790,788,306.27,3.49068
790,791,324.52,4.73763
790,792,665.129,3.53766
790,796,1880.05,4.56572
791,245,689.87,0.0345068
791,787,246.3,5.98208
791,789,340.82,3.56606
791,790,301.319,4.7375
791,797,1166.47,3.97232
792,246,496.44,0.0345068
792,746,1214.1,5.39914
792,784,124.232,7.96208
792,788,250.92,3.60925
792,790,1300.95,3.57271
792,800,416.204,8.79722
793,247,1030.86,0.0345068
793,785,219.99,7.19182
793,794,601.13,7.19272
793,801,374.65,7.26451
793,914,627.27,9.00507
794,248,174.64,0.0345068
794,786,192.77,7.12426
794,793,609.19,7.19277
794,795,826.73,7.26862
794,802,273.58,7.64189
795,249,2781.89,0.0345068
795,787,222.03,7.2667
795,794,555.24,7.26708
795,797,437.56,5.98696
795,799,1580.76,6.0363
795,803,1066.82,7.59582
796,250,885.77,0.0345068
796,790,953.63,4.13042
796,797,848.543,3.9805
796,798,713.337,4.67765
796,800,722.06,5.57963
797,251,150.86,0.0345068
797,791,532.93,3.78082
797,795,728.099,6.02896
797,796,824.26,3.94997
797,799,1075.29,4.50399
798,252,510.78,0.0345068
798,796,305.043,4.51285
798,799,918.777,3.80684
798,800,981.83,4.05803
798,804,1121.95,4.61281
799,253,1296.67,0.0345068
799,795,1047.02,5.92575
799,797,574.65,3.83173
799,798,893.1,3.80422
799,805,3177.44,3.75474
800,254,536.26,0.0345068
800,757,2324.39,4.02777
800,792,15.72,8.2218
800,796,499.527,3.91486
800,798,1043.76,4.19172
800,808,13.66,12.6291
801,255,169.62,0.0345068
801,389,137.74,9.8804
801,793,239.47,7.2643
801,802,449.04,7.32938
801,913,128.37,25.7559
802,256,354.32,0.0345068
802,388,761.33,4.9721
802,794,48.26,7.64181
802,801,230.57,7.32687
802,803,351.33,7.19465
803,257,1176.61,0.0345068
803,709,1148.2,7.98534
803,795,558.84,7.56211
803,802,259.98,7.19436
803,805,552.99,6.16681
803,807,291.52,5.93654
804,258,1587.28,0.0345068
804,798,526.753,4.6003
804,805,1497.94,3.72134
804,806,1430.56,4.07123
804,808,2364.96,3.96675
805,259,2817.7,0.0345068
805,799,2001.91,3.71896
805,803,417.99,6.11107
805,804,2706.62,3.78538
805,807,1319.15,4.03775
806,260,932.79,0.0345068
806,710,2707.14,4.36064
806,804,1011.58,3.95933
806,807,287.99,5.97994
806,808,1043.75,3.86643
807,261,813.63,0.0345068
807,711,1574.21,3.37505
807,803,307.72,5.93804
807,805,983.22,3.96297
807,806,519.16,5.98355
808,262,757.19,0.0345068
808,584,601.925,14.2429
808,768,3161.41,3.8383
808,800,0,12.6291
808,804,845.69,3.56029
808,806,946.934,3.82538
809,263,360.57,0.0345068
809,697,2233.5,4.44702
809,810,400.06,4.30314
809,811,412.95,4.07
809,814,1352.92,3.87488
810,264,252.88,0.0345068
810,698,243.14,4.78486
810,809,679.36,4.42036
810,812,94.94,4.12959
810,866,352.62,6.67345
811,265,133.04,0.0345068
811,809,804.37,4.07591
811,812,384.32,3.955
811,816,387.1,3.93469
811,817,405.71,3.98762
812,266,117.58,0.0345068
812,810,165.28,4.12959
812,811,476.9,3.95544
812,818,191.46,4.01458
812,866,403.47,6.67708
813,267,1845.39,0.0345068
813,472,1431.91,1.47567
813,473,1686.63,3.21775
813,701,1834.22,5.01732
813,814,1201.9,3.88313
814,268,906.64,0.0345068
814,702,1331.29,4.68143
814,809,1180.97,3.85486
814,813,2172.53,3.89191
814,816,459.97,4.06803
815,269,1216.65,0.0345068
815,471,287.68,3.96974
815,472,3135.48,2.6752
815,638,1090.5,5.97153
815,821,957.6,3.70878
816,270,714.89,0.0345068
816,471,2080.7,0.657452
816,811,301.71,3.93459
816,814,910,4.07775
816,822,763.36,4.02223
817,271,351.21,0.0345068
817,470,688.39,0.789448
817,811,795.3,3.99317
817,818,365.43,4.23499
817,819,415.34,3.62966
818,272,581.38,0.0345068
818,812,266.83,4.01472
818,817,424.57,4.23505
818,820,25.42,4.37235
818,869,44.33,6.50764
819,273,1218.88,0.0345068
819,469,1550.81,0.370035
819,817,986.44,3.63288
819,820,426.59,3.63325
819,829,1132.69,3.91908
820,274,64.88,0.0345068
820,818,77.43,4.37235
820,819,476.32,3.63517
820,830,57.55,4.87215
820,869,444.67,5.84419
821,275,1063.45,0.0345068
821,815,2385.36,4.14229
821,822,420.06,4.07074
821,823,1134.36,3.85074
821,826,340.76,4.50758
822,276,317.03,0.0345068
822,470,254.09,3.48994
822,816,1700.15,4.14227
822,821,432.03,4.07087
822,824,625.1,4.07524
823,277,1110.35,0.0345068
823,821,2226.4,3.90082
823,824,995.45,4.10358
823,828,1057.65,3.96602
823,833,1222.97,4.24417
824,278,998.48,0.0345068
824,469,476.68,4.15203
824,822,1360.25,4.19636
824,823,1049.71,4.11218
824,834,1249.48,5.1323
825,279,584.34,0.0345068
825,638,1475.91,6.33506
825,649,1213.57,4.38971
825,826,486.49,3.79664
825,827,233.52,4.47396
826,280,258.9,0.0345068
826,638,1160.91,5.17835
826,821,392.65,4.50775
826,825,452.704,3.79616
826,828,552.75,4.06789
827,281,165.08,0.0345068
827,651,579.16,4.17456
827,825,492.946,4.51055
827,828,570.32,4.11118
827,837,347.59,3.95492
828,282,73.88,0.0345068
828,823,1179.92,3.9709
828,826,978.472,4.0983
828,827,304.86,4.10754
828,838,383.64,3.93363
829,283,1505.13,0.0345068
829,457,530.33,3.81533
829,468,283.62,1.39668
829,819,1665.06,3.96147
829,834,1173.48,5.4276
830,284,339.98,0.0345068
830,468,443.15,2.91069
830,820,96.31,4.87301
830,832,54.47,4.22477
830,872,30.49,6.13992
831,285,827.09,0.0345068
831,457,1163.1,0.944927
831,836,659.02,3.9037
831,845,324.22,6.16055
832,286,202.57,0.0345068
832,459,322.15,1.32108
832,830,76.87,4.22502
832,872,71.87,6.46599
833,287,3088.23,0.0345068
833,455,949.12,2.78987
833,823,1806.48,4.3082
833,834,1204.72,5.00765
833,838,460.01,4.63392
834,288,5003.67,0.0345068
834,456,1999.19,2.09403
834,824,1851.35,5.13337
834,829,1073.98,5.42745
834,833,1089.33,5.00761
835,289,1098.44,0.0345068
835,455,770.523,2.89924
835,836,438.47,3.84714
835,840,275.237,3.96737
835,846,84.52,7.13516
836,290,1482.02,0.0345068
836,456,680.21,2.45547
836,831,485.05,3.83014
836,835,339.65,3.84713
836,846,102.47,6.51678
837,291,448.42,0.0345068
837,827,835.266,3.96188
837,838,669.59,3.90376
837,839,55.56,5.05966
837,842,827.82,3.74792
838,292,485.37,0.0345068
838,454,422.89,2.00959
838,828,539.302,4.48188
838,833,647.7,4.63947
838,837,685.486,3.9039
839,293,370.47,0.0345068
839,837,99.63,5.05966
839,840,639.3,4.02325
839,844,669.48,4.09073
839,847,58.5,6.55998
840,294,505.41,0.0345068
840,454,1063.33,2.50392
840,835,481.171,3.96755
840,839,456.44,4.01873
840,847,126.86,6.58396
841,295,670.63,0.0345068
841,453,770.3,2.76037
841,663,745.25,4.28331
841,842,1036.34,4.02162
841,843,292.57,4.37085
842,296,780.31,0.0345068
842,651,900.94,4.64514
842,837,887.92,3.75306
842,841,1153.42,4.02402
842,844,466.94,4.02261
843,297,640.72,0.0345068
843,665,1142.64,3.90673
843,841,309.031,4.38884
843,844,420.949,4.37469
843,848,44.96,6.633
844,298,473.65,0.0345068
844,839,588.22,4.08123
844,842,633.849,4.03577
844,843,524.959,4.37504
844,848,196.321,6.19033
845,299,813.24,0.0345068
845,459,36.47,7.86552
845,467,309.801,2.17825
845,831,467.898,6.19358
845,846,60.99,8.09201
845,875,220.23,7.37926
846,300,223.02,0.0345068
846,835,187.66,7.13541
846,836,251.66,6.51688
846,845,80.1,8.09201
846,847,73.59,7.91157
846,856,84.35,7.7568
847,301,268.43,0.0345068
847,839,113.36,6.55999
847,840,304.76,6.58417
847,846,72.5,7.91157
847,848,159.06,7.85913
847,857,55.92,8.52185
848,302,104.4,0.0345068
848,447,341.039,5.74258
848,843,102.822,6.63301
848,844,355.98,6.19042
848,847,96.69,7.85913
848,858,115.57,7.47694
849,303,1473.51,0.0345068
849,447,772.994,1.95687
849,664,839.832,6.0588
849,665,322.414,6.67357
849,851,95.6813,7.31211
849,853,212.68,6.63061
849,859,57.8,7.58948
850,304,333.09,0.0345068
850,668,1541.43,3.96749
850,851,267.07,4.91473
850,852,123.18,3.78227
850,854,417.14,3.48734
851,305,737.8,0.0345068
851,669,1061.06,4.73818
851,849,131.31,7.31212
851,850,431.59,4.91487
851,853,124.81,4.22474
852,306,89.16,0.0345068
852,850,290.66,3.78237
852,853,205.59,3.60962
852,854,280,4.01914
852,860,102.7,6.25904
853,307,147.41,0.0345068
853,849,458,6.63165
853,851,313.53,4.22588
853,852,224.89,3.60964
853,860,162.29,5.95308
854,308,125.16,0.0345068
854,670,43.14,10.5468
854,850,706.92,3.49018
854,852,161.22,3.96859
854,861,2.64,9.25936
854,905,537.82,8.63198
854,907,272.32,6.13742
855,309,797.91,0.0345068
855,466,182.63,1.75414
855,467,569.98,6.03408
855,856,168.45,7.64192
855,878,190.08,8.22673
856,310,32.36,0.0345068
856,846,171.26,7.75698
856,855,160.34,7.64192
856,857,119.21,7.85923
856,863,97.84,7.30689
857,311,41.71,0.0345068
857,847,100.87,8.52185
857,856,66.85,7.85923
857,858,143.77,7.6968
857,885,78.5,7.63899
858,312,341.75,0.0345068
858,446,457.87,2.46676
858,848,207.78,7.47696
858,857,61.02,7.69679
858,886,103.52,7.92694
859,313,121.49,0.0345068
859,446,83.63,5.39979
859,849,229.6,7.58948
859,860,68.03,8.39936
859,887,16,9.46882
860,314,330.08,0.0345068
860,852,246.36,6.25925
860,853,423.27,5.95378
860,859,62.34,8.39936
860,861,112.04,4.83648
860,888,46.18,8.58032
861,315,33.66,0.0345068
861,854,11.97,9.25936
861,860,160.4,4.83649
861,888,25.88,9.33141
861,907,174.74,6.75655
861,910,56.83,9.88005
862,316,485.94,0.0345068
862,465,238.5,4.67898
862,466,615.95,5.55907
862,863,197.55,8.70873
862,889,93.77,7.75282
863,317,62.88,0.0345068
863,856,159.4,7.30692
863,862,163.61,8.7077
863,885,192.26,7.30985
863,890,160.38,9.23382
864,318,685.67,0.0345068
864,732,181.98,8.18889
864,865,852.65,6.96685
864,867,134.5,8.85169
864,913,0,24.006
865,319,618.31,0.0345068
865,733,1021.28,7.18617
865,864,444.27,6.96565
865,866,681.91,7.48712
865,868,131.32,12.5755
866,320,2478.31,0.0345068
866,736,1653.57,6.89814
866,737,1884.27,6.17631
866,810,579.86,6.67588
866,812,472.28,6.69965
866,865,466.31,7.30922
866,868,320.21,10.6994
866,869,524.84,8.47427
867,321,219.78,0.0345068
867,864,219.71,8.8522
867,868,357.37,7.62255
867,870,72.88,7.1043
868,322,417.81,0.0345068
868,865,179.8,12.5976
868,866,611.09,10.739
868,867,203.23,7.62244
868,869,164.46,7.25928
868,871,156.94,8.53901
869,323,54.07,0.0345068
869,818,128.88,6.50769
869,820,374.43,5.84093
869,866,835.61,8.48728
869,868,106.79,7.25924
869,872,245.39,8.1944
870,324,82.38,0.0345068
870,867,140.2,7.10437
870,871,135.74,8.01425
871,325,46.93,0.0345068
871,868,253.68,8.53912
871,870,83.03,8.01425
871,872,89.38,7.1768
871,874,251.68,8.10681
872,326,50.32,0.0345068
872,460,235.76,6.05222
872,830,101.71,6.13992
872,832,70.87,6.46599
872,869,416.48,8.19521
872,871,40.8,7.17679
873,327,28.83,0.0345068
873,462,33.58,3.58044
873,874,28.1,7.9318
874,328,819.67,0.0345068
874,461,443.379,2.44799
874,871,286.94,8.1069
874,873,15.46,7.9318
874,875,146.021,7.04243
875,329,499.18,0.0345068
875,460,864.111,2.25522
875,845,175.09,7.37924
875,874,248.14,7.04244
875,878,237.44,8.40346
876,330,649.54,0.0345068
876,462,139.44,4.45966
876,877,129.92,7.94233
876,879,20.26,8.36645
877,331,1031.31,0.0345068
877,461,896.97,6.06309
877,876,437.61,7.95064
877,878,275.34,7.85642
877,880,72.22,8.01936
878,332,586.03,0.0345068
878,855,161.5,8.22671
878,875,518.88,8.4884
878,877,351.8,7.86736
878,881,205.43,8.18899
879,333,31.76,0.0345068
879,876,80.64,8.3665
879,880,26.11,8.01426
879,882,11.04,8.10668
880,334,73.46,0.0345068
880,877,332.95,8.02026
880,879,18.26,8.01425
880,881,44.08,8.03486
880,883,34.32,7.24425
881,335,448.82,0.0345068
881,465,520.07,2.54191
881,878,227.52,8.189
881,880,137.76,8.03487
881,884,102.53,7.33405
882,336,26.39,0.0345068
882,879,29.82,8.10668
882,883,27.43,7.93185
883,337,37.6,0.0345068
883,464,70.16,4.03152
883,880,90.86,7.24432
883,882,15.35,7.93185
884,338,143.54,0.0345068
884,464,61.85,3.31447
884,881,259.06,7.33411
884,889,22.05,8.09679
885,339,51.13,0.0345068
885,445,95.31,6.55954
885,857,89.8,7.63899
885,863,142.08,7.29363
885,892,226.41,8.62978
886,340,282.26,0.0345068
886,445,640.76,1.14225
886,858,150.18,7.92694
886,887,90.64,7.07047
886,892,627.3,7.1848
887,341,30.77,0.0345068
887,859,107.57,9.46882
887,886,258.07,7.14217
887,888,68.29,8.15381
887,893,52.3266,7.10197
888,342,137.61,0.0345068
888,860,227.98,8.58035
888,861,81.57,9.33141
888,887,106.057,8.15383
888,894,36.3734,7.17185
888,910,72.29,7.76008
889,343,75.4,0.0345068
889,862,175.69,7.76858
889,884,22.24,8.09679
889,895,62.49,8.87646
890,344,51.09,0.0345068
890,863,119.21,9.23381
890,891,244.77,7.77462
890,896,10.16,8.53573
891,345,233.34,0.0345068
891,890,106.4,7.77072
891,896,39.66,9.16581
891,897,886.07,5.92047
891,899,60.56,7.42004
892,346,2215.79,0.0345068
892,885,154.68,8.58883
892,886,564.35,7.13032
892,897,1663.01,11.0362
893,347,149.59,0.0345068
893,887,214.07,7.13648
893,894,225.63,8.08399
893,898,279.22,7.73027
893,901,32.61,11.7613
894,348,137.13,0.0345068
894,888,158.66,7.17251
894,893,213.163,8.08395
894,910,255.88,11.0932
895,349,66.26,0.0345068
895,889,85.28,8.87724
895,896,101.33,7.76365
896,350,79.35,0.0345068
896,890,14.94,8.53573
896,891,229.78,9.2251
896,895,43.18,7.76181
896,899,29.66,9.5389
897,351,3432.89,0.0345068
897,443,527.15,1.58132
897,891,225.34,5.81807
897,892,1394.07,8.09764
897,899,55.01,6.819
898,352,382.59,0.0345068
898,442,132.6,6.74485
898,443,817.38,8.3966
898,893,208.78,7.72998
898,900,96.79,5.78715
899,353,130.69,0.0345068
899,442,108.41,2.8427
899,891,67.05,7.42005
899,896,25.65,9.53889
899,897,238.79,6.87035
900,354,92.06,0.0345068
900,898,319.23,5.78886
900,901,53.51,8.15352
901,355,86.12,0.0345068
901,893,90.63,11.7631
901,900,123.54,8.15777
902,356,17118.2,0.0345068
902,513,2041.73,3.77797
902,541,2013.12,8.67671
902,542,3397.53,4.30357
902,660,4358.81,6.97642
902,661,1847.98,8.1925
902,670,567.92,13.2237
903,357,9556.23,0.0345068
903,514,1939.42,2.78089
903,516,1962.74,9.26394
903,542,6716.52,6.46272
903,543,892.273,1.43716
903,544,1290.11,5.52489
904,358,3134.09,0.0345068
904,544,2899.38,3.4059
904,906,1212.97,8.3756
905,359,3846.22,0.0345068
905,513,2735.48,9.86637
905,514,1049.97,11.564
905,670,716.91,10.5851
905,854,251.29,8.53243
905,906,1192.18,10.0261
905,907,459.18,7.32764
906,360,5174.67,0.0345068
906,516,2231.35,1.66944
906,904,1144.04,8.37425
906,905,901.69,10.0017
906,908,802.73,7.87329
906,909,55,11.7328
906,931,104,15.6903
907,361,434.76,0.0345068
907,854,533.54,6.13787
907,861,76.07,6.75638
907,905,971.66,7.32908
907,908,740.78,7.98893
907,910,94.71,11.4165
908,362,2077.72,0.0345068
908,517,682.7,2.61783
908,906,1567.69,7.91619
908,907,674.61,7.98758
908,911,221.91,11.7772
908,912,0,12.6402
909,363,197.42,0.0345068
909,517,342.12,4.56276
909,906,210.3,11.7334
909,912,5.1,10.0952
910,364,217,0.0345068
910,861,105.2,9.88008
910,888,79.17,7.76008
910,894,129.3,10.9909
910,907,319.2,11.4169
910,911,460.36,7.21814
911,365,582.86,0.0345068
911,518,261.09,5.40512
911,908,577.69,11.782
911,910,318.35,7.21805
912,366,74.07,0.0345068
912,518,181.01,1.72665
912,908,0,12.6402
912,909,6.49,10.0952
913,367,1397.63,0.0345068
913,417,1258.1,3.58372
913,708,154.87,20.7093
913,714,224.67,14.0654
913,720,490.33,9.56117
913,726,370.8,9.68142
913,801,90.13,25.7559
913,864,0,24.006
914,368,1800.02,0.0345068
914,389,324.74,4.09225
914,780,158.03,13.9822
914,785,171.12,9.54995
914,793,577.09,9.00149
914,915,14.63,22.4756
915,369,127.48,0.0345068
915,914,112.48,22.484
915,916,197.19,8.10269
916,370,223.56,0.0345068
916,780,382.69,8.58652
916,915,112.85,8.07729
916,917,341.61,7.88741
917,371,232.21,0.0345068
917,781,245.52,7.69282
917,782,499.491,8.51671
917,916,133.71,7.87217
917,918,123.059,8.38849
918,372,228.82,0.0345068
918,782,103.25,9.75827
918,783,278.41,10.393
918,917,94.53,8.38557
918,919,240.459,8.1299
919,373,580.45,0.0345068
919,783,584.09,9.28448
919,784,390.3,7.58146
919,918,118.35,8.12917
919,920,655.059,7.11171
919,924,148,10.5223
920,374,554.02,0.0345068
920,738,260.85,8.47375
920,740,576.01,7.79176
920,919,434.23,7.10981
920,921,906.879,7.52223
921,375,505.09,0.0345068
921,418,1415.17,4.09866
921,739,370.62,6.02509
921,743,476.889,9.20875
921,920,283.38,7.3805
922,376,3383.12,0.0345068
922,418,2302.34,6.19662
922,743,1086.52,11.9996
922,744,2172.44,10.5589
923,377,1517,0.0345068
923,418,1661,9.41207
924,378,148,0.0345068
924,919,189,10.5235
925,379,1413,0.0345068
925,390,1280,7.231
926,380,371,0.0345068
926,417,484,6.55115
927,381,1569,0.0345068
927,462,1903,8.19106
928,382,1728,0.0345068
928,463,1555,16.7194
929,383,653,0.0345068
929,442,724,7.62701
930,384,0,0.0345068
930,518,0,10.8542
931,385,104,0.0345068
931,906,157,15.7077
932,386,25,0.0345068
932,515,22,6.3477
933,387,5468,0.0345068
933,534,5837,13.1198
